Name,Category,Price,Quality
DragonGalaxy,Deportes,9556,95
QuestLegends,Deportes,41961,21
QuestWarrior,Deportes,36194,73
DragonQuest,Deportes,9778,41
QuestDragon,Estrategia,51443,28
GalaxyEmpire,Estrategia,33172,79
EmpireDragon,Simulación,11850,4
GalaxyDragon,Deportes,13413,20
GalaxyWarrior,Aventura,17079,82
EmpireDragon,Estrategia,54626,24
DragonLegends,Acción,40716,59
DragonDragon,Aventura,5854,23
QuestLegends,Deportes,31234,37
LegendsEmpire,Aventura,57941,31
WarriorQuest,Estrategia,27733,27
WarriorDragon,Aventura,52023,31
WarriorEmpire,Acción,42941,39
EmpireQuest,Estrategia,23825,35
LegendsWarrior,Aventura,48515,59
WarriorWarrior,Deportes,69655,2
GalaxyDragon,Acción,51103,93
LegendsGalaxy,Simulación,32048,27
LegendsQuest,Deportes,55230,45
WarriorDragon,Acción,16950,75
GalaxyQuest,Simulación,49059,100
QuestEmpire,Deportes,28073,90
GalaxyDragon,Simulación,39243,81
LegendsDragon,Simulación,24109,86
DragonGalaxy,Acción,34262,54
GalaxyLegends,Deportes,58543,4
WarriorLegends,Deportes,37294,24
WarriorLegends,Simulación,24180,88
EmpireDragon,Aventura,49691,64
QuestGalaxy,Acción,19376,1
WarriorQuest,Aventura,68062,27
GalaxyQuest,RPG,48135,9
WarriorEmpire,Simulación,53922,45
LegendsLegends,Aventura,58819,75
QuestDragon,Simulación,3748,27
QuestQuest,Simulación,62841,73
LegendsDragon,Simulación,22319,3
DragonEmpire,Estrategia,4183,50
LegendsEmpire,Estrategia,31932,30
DragonGalaxy,Simulación,39645,9
EmpireWarrior,Acción,65842,29
WarriorLegends,Estrategia,53918,85
LegendsDragon,Aventura,62370,60
EmpireGalaxy,Deportes,45687,85
GalaxyQuest,Acción,62013,13
DragonWarrior,Simulación,24789,95
EmpireGalaxy,RPG,12826,18
DragonLegends,Estrategia,46984,70
EmpireWarrior,Acción,69571,50
LegendsWarrior,Aventura,25458,80
LegendsEmpire,Estrategia,61766,53
LegendsLegends,Aventura,68431,63
EmpireEmpire,Acción,4696,96
LegendsDragon,RPG,12907,11
EmpireDragon,Deportes,5964,59
EmpireQuest,Aventura,3940,1
WarriorLegends,Aventura,56585,47
LegendsWarrior,Simulación,64866,55
GalaxyLegends,Estrategia,53093,44
WarriorEmpire,Acción,39415,1
WarriorQuest,Simulación,29583,94
GalaxyGalaxy,Acción,11952,5
EmpireEmpire,Deportes,62776,2
LegendsEmpire,Deportes,29563,63
GalaxyEmpire,RPG,68938,52
GalaxyQuest,Deportes,12284,93
EmpireQuest,Aventura,4320,87
DragonGalaxy,Deportes,35597,43
DragonDragon,RPG,29503,22
DragonDragon,Simulación,22007,74
EmpireLegends,Deportes,66180,4
WarriorEmpire,Aventura,18902,56
WarriorEmpire,Estrategia,22871,77
QuestGalaxy,Acción,1351,93
EmpireQuest,Estrategia,26868,34
LegendsDragon,RPG,68747,47
LegendsLegends,Aventura,19815,54
EmpireGalaxy,Deportes,21487,50
LegendsQuest,Acción,12241,97
LegendsQuest,Estrategia,37008,58
DragonEmpire,Aventura,58337,68
GalaxyWarrior,RPG,27776,30
EmpireQuest,Deportes,38968,65
EmpireGalaxy,Aventura,25406,71
EmpireEmpire,Deportes,9316,46
GalaxyGalaxy,Acción,5359,90
LegendsQuest,Estrategia,67127,55
EmpireEmpire,RPG,7858,2
DragonGalaxy,RPG,28499,47
WarriorQuest,RPG,15842,69
QuestDragon,Simulación,47258,44
GalaxyWarrior,Simulación,68264,99
QuestWarrior,Acción,11594,76
GalaxyGalaxy,Acción,45180,51
DragonQuest,Deportes,11610,3
DragonQuest,Aventura,1294,11
QuestWarrior,Estrategia,60335,61
WarriorWarrior,Aventura,59257,26
DragonEmpire,Deportes,69991,29
GalaxyQuest,Aventura,28535,88
LegendsLegends,Acción,23510,57
EmpireDragon,Acción,14159,60
EmpireGalaxy,Deportes,30933,56
GalaxyLegends,Acción,43919,69
WarriorEmpire,RPG,32499,93
QuestLegends,Simulación,40323,5
EmpireQuest,Deportes,20197,7
GalaxyWarrior,Deportes,18775,77
DragonLegends,Aventura,43225,16
EmpireEmpire,RPG,12819,19
WarriorEmpire,Acción,9355,47
LegendsQuest,Aventura,25380,6
GalaxyGalaxy,Acción,42333,6
EmpireLegends,Acción,39586,48
LegendsQuest,Deportes,28255,24
LegendsGalaxy,Acción,27171,73
QuestDragon,Acción,20523,42
DragonDragon,Acción,54414,39
LegendsEmpire,RPG,36916,73
DragonWarrior,Estrategia,20694,28
LegendsLegends,Estrategia,2611,36
GalaxyGalaxy,Deportes,69058,75
LegendsGalaxy,Deportes,20857,47
QuestWarrior,Acción,28906,14
GalaxyDragon,Deportes,16281,31
DragonLegends,Deportes,28688,75
QuestDragon,RPG,53776,63
LegendsWarrior,Simulación,60366,78
GalaxyWarrior,RPG,20486,39
DragonLegends,Simulación,31682,45
LegendsDragon,Estrategia,57654,4
QuestGalaxy,Estrategia,59199,75
DragonDragon,Acción,66895,15
WarriorWarrior,Estrategia,68647,49
QuestLegends,RPG,43909,62
LegendsQuest,Simulación,43937,84
LegendsEmpire,Acción,48480,89
DragonWarrior,Estrategia,19297,56
GalaxyDragon,Aventura,49048,70
GalaxyLegends,Aventura,315,57
DragonEmpire,RPG,17751,70
DragonQuest,Aventura,13446,56
LegendsQuest,Estrategia,29305,31
WarriorGalaxy,Acción,41954,39
LegendsEmpire,Aventura,18666,81
EmpireDragon,Aventura,14983,96
GalaxyGalaxy,Estrategia,26010,25
GalaxyWarrior,Acción,45606,86
WarriorEmpire,RPG,12107,7
WarriorLegends,Acción,17625,73
WarriorGalaxy,Acción,56664,35
WarriorGalaxy,RPG,2414,21
EmpireLegends,Estrategia,47272,89
QuestGalaxy,RPG,21747,39
LegendsLegends,Deportes,21395,41
GalaxyQuest,RPG,57129,100
EmpireDragon,RPG,3506,19
DragonDragon,Estrategia,69979,82
GalaxyWarrior,Estrategia,38369,63
QuestWarrior,Deportes,56427,51
LegendsQuest,Aventura,29786,68
EmpireQuest,RPG,68578,39
LegendsQuest,Aventura,17558,38
LegendsDragon,Aventura,14042,71
EmpireGalaxy,Deportes,19946,93
WarriorEmpire,Deportes,13548,25
QuestWarrior,Acción,36733,10
GalaxyEmpire,Simulación,42761,88
WarriorDragon,Deportes,17414,63
WarriorEmpire,Aventura,25136,96
DragonLegends,Acción,21381,48
QuestQuest,Deportes,69067,86
EmpireDragon,Simulación,52244,45
EmpireGalaxy,Estrategia,66992,13
QuestWarrior,Deportes,27392,49
WarriorEmpire,Deportes,20648,2
GalaxyEmpire,Aventura,55203,22
DragonQuest,RPG,2994,73
EmpireQuest,Estrategia,11674,46
GalaxyQuest,RPG,34850,78
WarriorEmpire,Simulación,68928,81
EmpireDragon,Acción,48873,24
GalaxyQuest,Acción,63791,48
WarriorGalaxy,Estrategia,17954,95
WarriorDragon,Deportes,23688,98
WarriorLegends,Deportes,60495,49
WarriorGalaxy,Deportes,23057,28
DragonGalaxy,Aventura,19416,6
LegendsDragon,Deportes,8062,48
GalaxyLegends,Estrategia,63562,86
DragonWarrior,Estrategia,26076,89
LegendsEmpire,Deportes,45145,7
EmpireDragon,Deportes,29156,87
QuestWarrior,RPG,1862,54
WarriorWarrior,Acción,58472,18
GalaxyLegends,Deportes,23358,8
DragonLegends,Acción,37108,36
GalaxyLegends,RPG,17901,26
GalaxyLegends,Estrategia,46186,89
WarriorLegends,Acción,43926,65
GalaxyEmpire,Deportes,25873,74
QuestWarrior,Acción,10836,93
DragonDragon,Acción,23347,85
LegendsDragon,Acción,48166,24
LegendsLegends,RPG,67584,66
DragonGalaxy,RPG,8952,55
EmpireEmpire,Estrategia,43172,59
QuestWarrior,Aventura,58319,94
EmpireLegends,Simulación,30249,75
QuestGalaxy,Aventura,33497,3
DragonEmpire,Estrategia,69173,82
QuestLegends,Aventura,36871,86
LegendsGalaxy,Acción,59222,49
DragonDragon,RPG,19633,14
DragonWarrior,RPG,8299,81
DragonGalaxy,Aventura,20131,23
WarriorDragon,Simulación,32544,46
EmpireGalaxy,Simulación,46447,71
DragonEmpire,Acción,60572,40
EmpireEmpire,Aventura,20292,44
EmpireQuest,RPG,20328,42
LegendsGalaxy,Estrategia,29270,88
GalaxyLegends,Estrategia,38904,44
EmpireDragon,Deportes,19002,63
EmpireQuest,RPG,9067,30
QuestQuest,RPG,24770,62
DragonEmpire,Acción,52689,75
WarriorQuest,RPG,62082,42
WarriorDragon,RPG,2796,32
LegendsEmpire,Deportes,46859,57
LegendsWarrior,Aventura,54052,73
QuestGalaxy,Aventura,21605,18
GalaxyDragon,Acción,2744,93
QuestWarrior,Acción,22019,15
DragonGalaxy,Simulación,1180,78
LegendsEmpire,Deportes,50388,88
QuestQuest,Aventura,17422,17
GalaxyDragon,Aventura,19085,29
WarriorGalaxy,Aventura,766,75
LegendsQuest,RPG,60987,78
LegendsQuest,Simulación,4176,50
WarriorLegends,Estrategia,37564,88
GalaxyWarrior,Aventura,38469,37
QuestGalaxy,Estrategia,1296,4
LegendsLegends,Acción,36884,30
EmpireWarrior,Deportes,5101,82
EmpireQuest,Simulación,50323,31
LegendsDragon,Aventura,65320,84
GalaxyQuest,Simulación,28793,83
QuestLegends,Acción,63124,3
DragonDragon,Deportes,66951,44
WarriorEmpire,Simulación,45540,72
GalaxyGalaxy,Estrategia,346,81
QuestQuest,RPG,55484,79
DragonDragon,Acción,756,98
EmpireDragon,Deportes,66818,34
DragonEmpire,Simulación,44851,39
WarriorQuest,Simulación,28234,21
DragonEmpire,Estrategia,10054,69
QuestWarrior,Acción,26214,11
WarriorGalaxy,Simulación,58729,97
DragonWarrior,Estrategia,37727,66
WarriorGalaxy,RPG,30467,13
WarriorQuest,Estrategia,55930,5
QuestEmpire,Simulación,15362,82
WarriorDragon,Simulación,60656,14
GalaxyWarrior,Estrategia,34268,51
QuestGalaxy,Acción,29167,71
WarriorEmpire,RPG,44782,22
DragonEmpire,Estrategia,27870,68
QuestWarrior,Aventura,40184,65
GalaxyWarrior,Aventura,6090,6
QuestQuest,RPG,8390,87
LegendsQuest,Aventura,51519,31
DragonDragon,Acción,16394,40
DragonEmpire,Deportes,8972,89
EmpireLegends,Simulación,67102,7
LegendsWarrior,RPG,5224,50
LegendsWarrior,Estrategia,14118,45
QuestWarrior,Simulación,13791,90
WarriorQuest,Acción,14568,48
EmpireGalaxy,Aventura,67071,4
GalaxyLegends,Aventura,56235,39
LegendsLegends,Acción,54039,25
QuestLegends,Acción,36142,33
EmpireQuest,Aventura,67181,18
GalaxyWarrior,Estrategia,67123,62
EmpireDragon,RPG,13327,97
LegendsGalaxy,RPG,34457,76
DragonEmpire,Estrategia,30660,41
EmpireLegends,Deportes,46979,84
EmpireLegends,Acción,64334,60
GalaxyQuest,Simulación,21433,74
DragonDragon,RPG,1373,72
LegendsDragon,Estrategia,1823,35
EmpireQuest,Estrategia,7008,52
DragonWarrior,Deportes,57606,9
WarriorEmpire,Estrategia,15353,91
QuestEmpire,Deportes,6180,62
DragonLegends,Simulación,21470,66
DragonDragon,Deportes,18035,52
LegendsEmpire,RPG,59165,99
QuestGalaxy,Acción,60807,64
EmpireQuest,Acción,26168,56
EmpireDragon,Estrategia,31883,89
GalaxyEmpire,Acción,14333,74
EmpireQuest,Acción,51662,98
LegendsLegends,Estrategia,41951,56
EmpireEmpire,Deportes,46817,22
LegendsDragon,Simulación,30581,62
WarriorEmpire,Deportes,48279,10
WarriorWarrior,Simulación,69346,77
EmpireQuest,Aventura,51349,61
DragonDragon,Acción,44870,76
DragonDragon,Estrategia,37938,70
DragonGalaxy,Acción,52209,86
WarriorQuest,Acción,26255,54
QuestGalaxy,Simulación,25129,93
DragonWarrior,Estrategia,4224,95
LegendsEmpire,RPG,68587,40
LegendsLegends,Estrategia,66266,82
LegendsLegends,Acción,52992,99
LegendsWarrior,Simulación,23373,14
EmpireDragon,Simulación,68488,33
GalaxyDragon,Deportes,3460,47
LegendsQuest,Estrategia,4205,62
WarriorLegends,RPG,63264,40
QuestQuest,Simulación,61484,57
WarriorWarrior,Simulación,5033,27
GalaxyDragon,Deportes,47503,60
LegendsQuest,Simulación,56073,68
EmpireLegends,Simulación,56831,19
WarriorLegends,Aventura,52444,86
GalaxyEmpire,Deportes,36162,91
DragonQuest,RPG,55400,72
WarriorQuest,Acción,23711,63
LegendsLegends,Deportes,34635,79
LegendsDragon,Estrategia,16547,95
EmpireEmpire,Aventura,10250,31
LegendsGalaxy,Simulación,3144,69
WarriorQuest,RPG,19638,10
LegendsWarrior,Acción,38812,57
GalaxyEmpire,Estrategia,66446,49
EmpireQuest,Simulación,26286,50
GalaxyEmpire,Estrategia,45400,31
QuestQuest,RPG,64085,24
DragonGalaxy,Acción,66497,74
QuestLegends,Aventura,29249,47
GalaxyGalaxy,Deportes,24638,14
WarriorDragon,Acción,19913,65
DragonWarrior,RPG,844,7
LegendsWarrior,Aventura,33658,40
QuestDragon,RPG,41529,57
LegendsLegends,Aventura,36863,99
LegendsLegends,Estrategia,69737,33
DragonQuest,Estrategia,57194,32
QuestDragon,Acción,15558,35
QuestLegends,Acción,5819,49
DragonWarrior,Deportes,2752,94
DragonEmpire,Acción,47797,27
QuestGalaxy,Aventura,62790,22
LegendsDragon,Estrategia,29735,41
EmpireQuest,Acción,56970,66
EmpireQuest,Acción,23078,0
EmpireDragon,Estrategia,54046,95
LegendsDragon,Estrategia,54319,90
WarriorDragon,Estrategia,12711,52
GalaxyDragon,Simulación,10117,80
QuestLegends,Estrategia,11275,69
LegendsEmpire,Simulación,58776,12
LegendsQuest,Estrategia,27933,19
GalaxyQuest,Simulación,3213,21
DragonWarrior,Estrategia,37752,60
DragonEmpire,Estrategia,54324,74
EmpireGalaxy,Acción,43928,81
GalaxyEmpire,Estrategia,41623,85
DragonQuest,Estrategia,3260,29
DragonWarrior,Deportes,32436,84
LegendsLegends,Acción,36477,10
WarriorEmpire,Estrategia,42810,59
LegendsWarrior,Simulación,25696,97
QuestEmpire,Acción,19762,60
EmpireLegends,Aventura,32284,93
DragonGalaxy,Aventura,12862,40
DragonEmpire,RPG,17950,32
WarriorEmpire,RPG,20232,45
QuestGalaxy,Simulación,61064,53
DragonWarrior,Simulación,61102,38
WarriorWarrior,Aventura,44727,85
QuestQuest,Simulación,46139,81
QuestDragon,RPG,59447,18
QuestLegends,RPG,36946,11
EmpireGalaxy,Estrategia,57874,58
GalaxyEmpire,Simulación,69622,71
QuestDragon,Estrategia,49267,60
DragonEmpire,Aventura,44963,47
EmpireLegends,Deportes,60495,82
LegendsDragon,Acción,68676,33
GalaxyEmpire,Aventura,29807,6
DragonQuest,Estrategia,32049,33
QuestQuest,Aventura,39408,60
EmpireLegends,Simulación,9553,6
EmpireGalaxy,Estrategia,41007,90
LegendsEmpire,Simulación,1469,4
QuestDragon,Simulación,42043,93
QuestDragon,Aventura,5265,34
GalaxyGalaxy,Acción,47024,80
DragonWarrior,RPG,23831,74
GalaxyWarrior,Estrategia,67530,10
GalaxyDragon,RPG,2014,41
WarriorWarrior,Acción,46550,58
WarriorLegends,Simulación,46539,98
EmpireGalaxy,Simulación,61705,52
LegendsQuest,Acción,38673,77
LegendsGalaxy,Deportes,68881,97
LegendsEmpire,Acción,67461,63
GalaxyWarrior,Estrategia,52751,28
LegendsWarrior,Estrategia,55004,32
GalaxyWarrior,RPG,29819,31
LegendsDragon,Estrategia,67493,100
WarriorDragon,Aventura,30274,81
DragonLegends,Aventura,50095,21
WarriorLegends,Simulación,13151,91
EmpireGalaxy,Acción,47894,100
QuestEmpire,RPG,35753,24
DragonDragon,Deportes,43824,41
DragonGalaxy,Acción,37345,55
QuestLegends,Acción,862,64
EmpireEmpire,Simulación,65830,86
EmpireLegends,Estrategia,27372,1
LegendsLegends,Acción,49236,78
WarriorGalaxy,Estrategia,44869,2
LegendsDragon,Estrategia,21764,75
DragonGalaxy,Aventura,17921,91
DragonLegends,Estrategia,9317,87
QuestGalaxy,Aventura,739,42
LegendsLegends,RPG,24071,22
QuestEmpire,Aventura,16750,50
DragonLegends,RPG,61502,6
QuestQuest,RPG,49804,48
WarriorWarrior,Acción,42998,39
LegendsEmpire,Estrategia,13893,26
DragonLegends,RPG,12790,83
QuestWarrior,Aventura,50250,51
EmpireQuest,Estrategia,41453,22
WarriorGalaxy,Estrategia,28029,4
QuestWarrior,Simulación,19926,34
GalaxyLegends,Aventura,38868,99
EmpireDragon,RPG,59836,23
LegendsLegends,Deportes,46196,7
WarriorEmpire,RPG,50885,38
EmpireDragon,Deportes,6342,26
EmpireDragon,Acción,56536,67
QuestDragon,RPG,38038,87
GalaxyGalaxy,Estrategia,65588,23
EmpireLegends,Estrategia,51451,50
DragonQuest,Deportes,30563,50
DragonDragon,Simulación,63721,96
DragonEmpire,Deportes,13299,66
GalaxyEmpire,Estrategia,14264,18
DragonEmpire,Deportes,40311,58
QuestDragon,Acción,21112,17
QuestQuest,Estrategia,1565,72
LegendsGalaxy,Acción,38332,88
GalaxyQuest,RPG,63524,90
EmpireDragon,Simulación,54265,74
EmpireWarrior,Deportes,29650,84
DragonLegends,Estrategia,37344,65
DragonWarrior,Acción,17946,71
QuestGalaxy,Estrategia,15712,74
DragonWarrior,Simulación,43190,4
WarriorWarrior,Deportes,63218,69
QuestGalaxy,RPG,4670,64
DragonDragon,Aventura,32328,70
WarriorEmpire,Estrategia,53118,58
GalaxyEmpire,Acción,56513,0
GalaxyWarrior,RPG,13139,63
LegendsQuest,Estrategia,6631,66
QuestWarrior,Acción,66996,89
EmpireGalaxy,RPG,21126,83
DragonEmpire,Simulación,48634,95
DragonLegends,Estrategia,47156,18
WarriorEmpire,Acción,1505,38
GalaxyQuest,RPG,26617,4
EmpireLegends,Simulación,58752,11
LegendsGalaxy,Acción,37455,44
LegendsLegends,Estrategia,38992,18
EmpireLegends,Estrategia,38009,79
GalaxyQuest,Aventura,40730,16
DragonDragon,Estrategia,21179,27
GalaxyDragon,Simulación,36743,39
EmpireDragon,Aventura,34125,33
GalaxyEmpire,Simulación,43398,45
LegendsQuest,RPG,46171,72
LegendsWarrior,Simulación,13849,39
WarriorEmpire,Deportes,39641,85
LegendsWarrior,Aventura,25626,49
WarriorQuest,Estrategia,45881,43
WarriorGalaxy,Deportes,63013,4
DragonWarrior,Acción,46121,4
WarriorQuest,RPG,30181,69
LegendsWarrior,RPG,57649,89
GalaxyLegends,RPG,27236,66
LegendsGalaxy,Simulación,55142,54
QuestEmpire,RPG,25329,88
LegendsDragon,Simulación,7787,31
EmpireDragon,Aventura,37295,78
EmpireGalaxy,Estrategia,36404,6
WarriorWarrior,Acción,56631,59
EmpireDragon,Estrategia,54235,28
DragonWarrior,Simulación,4854,26
WarriorDragon,Simulación,51315,86
DragonGalaxy,Acción,54853,99
EmpireLegends,Estrategia,41959,68
LegendsWarrior,Acción,67273,23
DragonEmpire,Estrategia,43836,56
WarriorEmpire,Deportes,25597,43
LegendsGalaxy,RPG,50412,68
DragonGalaxy,Estrategia,37622,91
DragonLegends,Aventura,12657,53
WarriorDragon,Simulación,53032,32
GalaxyDragon,Aventura,45019,84
GalaxyEmpire,Deportes,65776,24
GalaxyWarrior,Aventura,68415,75
WarriorEmpire,Simulación,34466,82
EmpireLegends,Acción,35232,71
DragonWarrior,Aventura,8606,35
EmpireQuest,Simulación,4417,32
WarriorWarrior,Deportes,21376,58
LegendsEmpire,Aventura,57832,70
DragonEmpire,Estrategia,35547,99
DragonQuest,Deportes,24324,44
DragonGalaxy,Aventura,65991,40
DragonLegends,RPG,42028,88
DragonWarrior,Aventura,11354,94
QuestEmpire,Acción,2309,85
GalaxyDragon,Estrategia,4996,94
DragonEmpire,Deportes,15494,92
GalaxyWarrior,Estrategia,27291,21
LegendsLegends,RPG,24354,69
WarriorDragon,Simulación,11835,79
LegendsWarrior,Estrategia,18337,40
GalaxyDragon,Deportes,21474,18
QuestWarrior,Deportes,56753,95
DragonLegends,RPG,53997,79
LegendsDragon,Estrategia,51487,58
GalaxyDragon,Acción,16871,73
QuestLegends,Acción,11921,19
QuestQuest,Simulación,64878,5
LegendsGalaxy,Acción,30725,33
GalaxyQuest,Acción,49251,81
LegendsGalaxy,Deportes,4947,42
EmpireLegends,Estrategia,20207,55
GalaxyWarrior,Deportes,9499,15
EmpireEmpire,Simulación,18896,61
WarriorGalaxy,Estrategia,17039,65
DragonDragon,Simulación,35877,20
GalaxyQuest,Aventura,61751,48
WarriorWarrior,Simulación,68728,15
EmpireEmpire,Simulación,12354,42
DragonEmpire,Acción,67659,23
GalaxyGalaxy,Acción,25569,71
GalaxyQuest,Aventura,43329,48
LegendsGalaxy,Deportes,872,61
DragonWarrior,Simulación,23569,70
WarriorWarrior,Estrategia,58783,68
WarriorEmpire,Simulación,44472,4
WarriorWarrior,Estrategia,42179,79
DragonLegends,Estrategia,12909,0
LegendsGalaxy,Acción,25485,10
GalaxyGalaxy,Deportes,29916,88
LegendsDragon,Simulación,6997,87
EmpireQuest,Acción,40506,47
GalaxyQuest,Estrategia,50716,49
EmpireLegends,Estrategia,23756,83
DragonWarrior,RPG,63404,76
WarriorWarrior,Deportes,63841,89
DragonQuest,Aventura,6092,69
WarriorGalaxy,Estrategia,7216,58
QuestGalaxy,Aventura,19288,78
EmpireQuest,Aventura,27764,15
GalaxyLegends,Aventura,35173,51
LegendsDragon,Deportes,36911,64
EmpireDragon,Deportes,55244,68
EmpireEmpire,RPG,54819,28
LegendsGalaxy,Aventura,44586,3
QuestDragon,RPG,29455,80
EmpireDragon,Acción,46363,61
EmpireQuest,Simulación,56750,31
QuestGalaxy,Simulación,282,46
WarriorGalaxy,RPG,45577,73
LegendsWarrior,Simulación,56427,1
WarriorEmpire,Aventura,43000,71
GalaxyDragon,Simulación,1743,81
QuestDragon,Simulación,13776,27
DragonDragon,Deportes,31193,94
DragonDragon,Acción,20450,98
DragonLegends,Estrategia,67243,58
GalaxyLegends,Acción,47784,90
DragonWarrior,RPG,55956,36
QuestGalaxy,Aventura,45444,67
WarriorDragon,Estrategia,56588,20
GalaxyDragon,RPG,65769,0
QuestEmpire,Acción,43601,84
LegendsLegends,Simulación,37130,68
DragonQuest,Aventura,59103,25
WarriorWarrior,Deportes,45625,64
DragonQuest,Simulación,52162,87
QuestEmpire,Simulación,54503,10
WarriorLegends,RPG,12238,59
GalaxyDragon,RPG,31117,5
GalaxyDragon,Simulación,3278,34
EmpireQuest,Estrategia,67264,69
QuestWarrior,Aventura,35027,24
GalaxyWarrior,RPG,48442,80
QuestEmpire,Estrategia,26820,53
EmpireEmpire,Estrategia,30727,65
EmpireDragon,Deportes,7154,89
GalaxyLegends,Simulación,62637,22
EmpireLegends,RPG,37957,92
GalaxyWarrior,RPG,5032,14
LegendsEmpire,Estrategia,11129,52
DragonDragon,Deportes,17367,42
QuestLegends,Simulación,18172,54
LegendsWarrior,Acción,38864,10
WarriorQuest,Acción,31809,65
DragonGalaxy,Estrategia,45000,6
WarriorEmpire,Estrategia,25545,1
LegendsGalaxy,Estrategia,49233,20
EmpireDragon,Simulación,52392,7
GalaxyDragon,Simulación,50909,92
WarriorQuest,Estrategia,13559,59
DragonWarrior,Deportes,44386,2
EmpireDragon,RPG,31618,89
LegendsGalaxy,Simulación,54819,58
QuestGalaxy,Estrategia,47236,87
LegendsEmpire,Estrategia,34334,55
GalaxyEmpire,Acción,44540,44
DragonDragon,RPG,20439,6
LegendsQuest,Aventura,69013,15
EmpireQuest,Estrategia,33717,54
DragonWarrior,Acción,49785,9
WarriorQuest,Estrategia,62359,80
GalaxyLegends,Estrategia,23983,4
EmpireEmpire,RPG,34457,19
WarriorLegends,Aventura,41329,35
LegendsQuest,Aventura,60341,24
LegendsEmpire,Acción,24232,32
LegendsLegends,Acción,31116,60
QuestDragon,Acción,31008,87
GalaxyQuest,Simulación,19041,41
QuestLegends,RPG,40835,29
QuestQuest,Estrategia,11365,12
GalaxyEmpire,Simulación,4993,56
DragonLegends,Estrategia,60742,80
EmpireWarrior,Acción,34351,19
QuestLegends,Simulación,23731,42
LegendsDragon,Deportes,4916,64
QuestLegends,Simulación,54430,33
EmpireEmpire,Acción,58084,46
DragonWarrior,Deportes,65096,57
GalaxyLegends,Aventura,24339,21
GalaxyDragon,RPG,55596,100
EmpireLegends,Deportes,27033,48
QuestLegends,Simulación,24406,49
LegendsWarrior,Aventura,9774,80
LegendsEmpire,Deportes,17995,59
DragonWarrior,RPG,42366,88
EmpireQuest,Simulación,3326,50
DragonLegends,Estrategia,4964,10
DragonGalaxy,Aventura,26866,27
LegendsQuest,Simulación,53372,54
LegendsWarrior,RPG,16444,13
GalaxyWarrior,Acción,55923,42
QuestLegends,Simulación,54404,47
QuestEmpire,Acción,65034,64
WarriorEmpire,Aventura,53520,44
WarriorQuest,RPG,30483,90
GalaxyLegends,Acción,56457,98
WarriorEmpire,Estrategia,7744,97
LegendsQuest,Acción,28674,1
WarriorGalaxy,Simulación,58911,97
WarriorWarrior,Deportes,41092,51
WarriorLegends,Aventura,57115,80
EmpireEmpire,Acción,34210,30
WarriorDragon,Simulación,30085,32
EmpireEmpire,Aventura,18264,46
QuestGalaxy,Simulación,27500,29
QuestQuest,Deportes,40707,85
EmpireQuest,RPG,15477,82
QuestQuest,Simulación,63807,20
GalaxyDragon,Deportes,26133,27
EmpireWarrior,Estrategia,47038,22
GalaxyWarrior,Estrategia,19191,57
EmpireGalaxy,Simulación,62368,89
GalaxyEmpire,Deportes,18386,90
DragonWarrior,Aventura,47623,14
EmpireWarrior,Deportes,42911,8
QuestDragon,Estrategia,18387,62
EmpireQuest,Estrategia,62387,88
DragonEmpire,RPG,60715,54
QuestEmpire,Simulación,10420,36
LegendsWarrior,Acción,32345,48
WarriorWarrior,Acción,25155,45
EmpireDragon,Aventura,8876,6
GalaxyGalaxy,RPG,35200,94
WarriorDragon,Deportes,48392,33
LegendsDragon,RPG,37029,34
WarriorWarrior,Deportes,4800,3
WarriorGalaxy,Aventura,43903,60
LegendsWarrior,Acción,8805,85
GalaxyEmpire,Aventura,27789,63
WarriorGalaxy,Estrategia,34524,81
DragonDragon,Aventura,54226,68
DragonDragon,Simulación,45755,85
LegendsQuest,Simulación,26025,79
GalaxyDragon,Aventura,51620,33
EmpireGalaxy,Deportes,59239,80
LegendsLegends,Simulación,7532,65
QuestQuest,RPG,62223,3
QuestDragon,Deportes,18705,69
EmpireDragon,Aventura,14071,7
WarriorLegends,Estrategia,66425,88
WarriorGalaxy,Acción,21296,91
QuestDragon,Deportes,35450,25
WarriorDragon,Simulación,41257,66
QuestGalaxy,Acción,67967,22
EmpireEmpire,Simulación,33695,1
QuestDragon,Simulación,13606,66
LegendsEmpire,Estrategia,52283,48
GalaxyDragon,Aventura,12799,88
QuestGalaxy,Aventura,26565,11
DragonEmpire,Acción,49590,1
GalaxyDragon,Aventura,12611,26
GalaxyGalaxy,Deportes,46743,23
DragonWarrior,Acción,11106,27
GalaxyEmpire,Deportes,9766,45
QuestLegends,RPG,44814,29
GalaxyQuest,RPG,15842,26
QuestWarrior,Aventura,14977,94
QuestWarrior,Acción,46691,24
GalaxyEmpire,Deportes,31425,47
QuestEmpire,Estrategia,23520,57
GalaxyDragon,RPG,47660,12
DragonWarrior,RPG,25530,9
GalaxyEmpire,RPG,20825,97
DragonWarrior,Acción,27095,51
DragonLegends,Estrategia,2426,75
QuestEmpire,Aventura,10520,5
QuestWarrior,Acción,20259,44
GalaxyLegends,Acción,15903,43
WarriorDragon,Simulación,5067,66
GalaxyWarrior,Acción,12314,92
WarriorQuest,Estrategia,46060,9
QuestQuest,Aventura,19340,71
WarriorLegends,Deportes,64823,38
DragonGalaxy,Deportes,3718,17
DragonEmpire,Estrategia,34457,86
LegendsQuest,Aventura,50596,61
